E_1_fitted	E_2(E_1_fitted)	E_2(E_1_fitted)+E_1_fitted
136.36363636363637	37.98450267373001	174.3481390373664
172.72727272727272	74.52651285986396	247.2537855871367
42.42424242424242	89.65339627893712	132.07763870317956
139.3939393939394	51.59577343787286	190.98971283181226
30.303030303030305	460.9339271620587	491.236957465089
66.66666666666667	66.53937833226297	133.20604499892966
112.12121212121212	319.8295794539416	431.95079157515374
93.93939393939394	46.697918998710485	140.63731293810443
69.6969696969697	35.83732539897316	105.53429509594287
90.9090909090909	53.24318459487741	144.15227550396833
300.0	59.88185986266016	359.8818598626602
42.42424242424242	76.61665916871385	119.04090159295627
9.09090909090909	255.48445138860052	264.5753604795096
72.72727272727272	53.36716912681925	126.09444185409197
300.0	144.59982094329524	444.59982094329524
51.515151515151516	117.19423331698097	168.70938483213249
39.39393939393939	106.15675818069546	145.55069757463485
42.42424242424242	101.66561749811858	144.089859922361
72.72727272727272	42.92521707706189	115.6524898043346
15.151515151515152	314.07715140126504	329.22866655278017
33.333333333333336	82.91426391548566	116.247597248819
48.484848484848484	136.1254790923928	184.61032757724126
30.303030303030305	96.35345464573135	126.65648494876166
15.151515151515152	220.52925195595827	235.68076710747343
18.18181818181818	280.0412902105307	298.2231083923489
15.151515151515152	154.46738838790776	169.61890353942292
24.242424242424242	169.4856613382031	193.72808558062735
54.54545454545455	94.20155394411952	148.74700848957406
42.42424242424242	83.80293952532512	126.22718194956754
300.0	121.12754485429018	421.1275448542902
60.60606060606061	79.02707442791129	139.63313503397188
45.45454545454545	69.33434841393189	114.78889386847734
300.0	70.1625067305238	370.1625067305238
36.36363636363636	138.32437904192238	174.68801540555876
90.9090909090909	46.97124510691198	137.8803360160029
221.21212121212122	39.32097331213971	260.53309452426095
224.24242424242425	162.80774635418692	387.05017059661117
30.303030303030305	180.55701486890376	210.86004517193408
30.303030303030305	61.73732968245602	92.04035998548633
27.272727272727273	110.38896411075575	137.66169138348303
30.303030303030305	129.37466855704963	159.67769886007994
36.36363636363636	67.39874011336639	103.76237647700275
300.0	225.88862235879424	525.8886223587942
15.151515151515152	131.34153811812908	146.49305326964424
36.36363636363636	109.27379560864993	145.6374319722863
21.21212121212121	92.0622084430614	113.27432965518261
33.333333333333336	69.16573990937363	102.49907324270697
284.8484848484849	27.552982429546926	312.4014672780318
45.45454545454545	161.76511799224508	207.21966344679055
18.18181818181818	115.22185696118086	133.40367514299905
42.42424242424242	43.20604152508018	85.6302839493226
163.63636363636363	62.74967891544493	226.38604255180854
18.18181818181818	81.5745694137052	99.75638759552339
103.03030303030303	106.34092064317434	209.37122367347737
21.21212121212121	115.57288632764848	136.78500753976968
18.18181818181818	100.69296872042378	118.87478690224196
33.333333333333336	81.77000349868563	115.10333683201895
24.242424242424242	159.7258445381286	183.96826878055285
24.242424242424242	54.96082364859441	79.20324789101866
60.60606060606061	150.99765317950818	211.6037137855688
36.36363636363636	127.75971763298665	164.123353996623
227.27272727272728	613.2127324418562	840.4854597145835
45.45454545454545	107.2058538053967	152.66039925994215
33.333333333333336	37.44623448729452	70.77956782062785
63.63636363636363	48.82071527351611	112.45707890987974
300.0	44.906584808702775	344.90658480870275
84.84848484848484	64.11047807258649	148.95896292107133
51.515151515151516	138.1437206037439	189.65887211889543
81.81818181818181	95.62847594620588	177.44665776438768
100.0	43.294619988363394	143.2946199883634
24.242424242424242	71.54730399026377	95.78972823268802
300.0	38.49774318857522	338.4977431885752
87.87878787878788	102.53092308393772	190.4097109627256
30.303030303030305	21.765763563007766	52.06879386603807
112.12121212121212	242.44573937874569	354.5669514999578
39.39393939393939	263.96671115712644	303.3606505510658
18.18181818181818	187.8729487808267	206.0547669626449
39.39393939393939	71.47736852549392	110.8713079194333
33.333333333333336	64.4328635864495	97.76619691978283
78.78787878787878	51.861517615731046	130.64939640360984
12.121212121212121	200.84960180087475	212.97081392208688
151.5151515151515	295.841643084981	447.3567946001325
72.72727272727272	55.28739576601319	128.0146684932859
24.242424242424242	45.10936816852257	69.35179241094681
124.24242424242424	49.27076851555209	173.51319275797633
18.18181818181818	1082.9819984843639	1101.1638166661821
18.18181818181818	109.13327224793233	127.31509042975051
36.36363636363636	59.822144302852124	96.18578066648848
18.18181818181818	107.57479599600909	125.75661417782726
63.63636363636363	72.69139066768936	136.327754304053
39.39393939393939	132.20079310557617	171.59473249951554
21.21212121212121	61.18806576166053	82.40018697378174
69.6969696969697	97.41720413144635	167.11417382841606
160.6060606060606	25.087030455741026	185.69309106180162
115.15151515151516	33.312752150497396	148.46426730201256
245.45454545454544	109.21084600446719	354.66539145901265
21.21212121212121	123.23823706162598	144.45035827374718
106.06060606060606	53.595847086451606	159.65645314705768
30.303030303030305	108.91106576771965	139.21409607074995
51.515151515151516	70.82002736866147	122.33517888381299
30.303030303030305	79.15584641239089	109.45887671542118
15.151515151515152	136.55157485612744	151.7030900076426
39.39393939393939	121.16183926203541	160.5557786559748
103.03030303030303	96.64454364455753	199.67484667486056
93.93939393939394	88.04878919626847	181.9881831356624
72.72727272727272	33.47522182016298	106.20249454743569
224.24242424242425	67.10880007962807	291.3512243220523
36.36363636363636	85.2481462365496	121.61178260018596
51.515151515151516	34.45492731923261	85.97007883438413
48.484848484848484	78.2713016633806	126.75615014822908
30.303030303030305	148.71107258112306	179.01410288415337
9.09090909090909	97.83190883131722	106.92281792222632
24.242424242424242	222.6932950045993	246.93571924702354
63.63636363636363	78.1978009615094	141.83416459787304
218.1818181818182	44.59911591953137	262.78093410134954
9.09090909090909	430.9147645310129	440.00567362192197
30.303030303030305	28.833542994411367	59.13657329744167
33.333333333333336	320.59022637438915	353.92355970772246
45.45454545454545	124.75539131213966	170.20993676668513
33.333333333333336	125.61414712969173	158.94748046302507
30.303030303030305	99.42992474378423	129.73295504681454
96.96969696969697	44.3283981712624	141.29809514095936
115.15151515151516	92.51107454168914	207.6625896932043
93.93939393939394	22.3245107641665	116.26390470356044
300.0	38.202238938692496	338.2022389386925
133.33333333333334	43.17399456906707	176.50732790240042
103.03030303030303	37.8788898335074	140.90919286381043
24.242424242424242	131.27171506526165	155.5141393076859
187.87878787878788	60.863429380257514	248.7422172590454
300.0	146.89102400574953	446.8910240057495
200.0	51.904829828524285	251.90482982852427
30.303030303030305	81.41831173271304	111.72134203574333
24.242424242424242	144.24851228993774	168.49093653236199
63.63636363636363	41.01897629735275	104.65533993371639
51.515151515151516	108.16698155324131	159.68213306839283
142.42424242424244	86.80252363311594	229.22676605735836
21.21212121212121	141.5940366389914	162.80615785111263
124.24242424242424	51.175963813022335	175.41838805544657
109.0909090909091	208.69121358548608	317.78212267639515
15.151515151515152	142.9762459047554	158.12776105627054
24.242424242424242	165.22894925683292	189.47137349925717
48.484848484848484	614.5621082263531	663.0469567112016
139.3939393939394	101.10604022360353	240.49997961754292
109.0909090909091	96.1767116200384	205.26762071094748
12.121212121212121	144.1151023653734	156.2363144865855
163.63636363636363	46.08640825381688	209.7227718901805
54.54545454545455	41.975222421446276	96.52067696690082
39.39393939393939	111.06430729360082	150.45824668754022
124.24242424242424	110.2182258992389	234.46065014166314
24.242424242424242	109.02602655204062	133.26845079446485
15.151515151515152	151.90521903543788	167.05673418695304
60.60606060606061	69.62611178273607	130.2321723887967
45.45454545454545	113.67074927075299	159.12529472529843
45.45454545454545	44.041132470635695	89.49567792518116
48.484848484848484	72.99855458613123	121.48340307097972
15.151515151515152	244.0030623833104	259.15457753482553
48.484848484848484	79.24553118064495	127.73037966549343
45.45454545454545	100.3193609588476	145.77390641339304
60.60606060606061	94.48926819854614	155.09532880460677
24.242424242424242	63.94582681530479	88.18825105772903
245.45454545454544	187.79040660992843	433.24495206447386
48.484848484848484	213.97206971334887	262.45691819819734
300.0	1031.6091568209433	1331.6091568209433
300.0	110.9009110101421	410.90091101014207
51.515151515151516	116.26251866732561	167.77767018247712
75.75757575757575	71.34758289521572	147.1051586527915
45.45454545454545	63.89385315488221	109.34839860942766
300.0	753.2540016673041	1053.2540016673042
36.36363636363636	48.17030594677475	84.5339423104111
75.75757575757575	98.14071669118525	173.898292448761
30.303030303030305	73.41704930860506	103.72007961163536
51.515151515151516	88.04038857919575	139.55554009434726
75.75757575757575	66.74093629662782	142.49851205420356
81.81818181818181	70.35329221157971	152.17147402976153
81.81818181818181	61.34713313932911	143.16531495751093
145.45454545454544	37.71193611669034	183.16648157123578
21.21212121212121	179.71405348450622	200.92617469662744
3.0303030303030303	271.772043123795	274.802346154098
12.121212121212121	104.25686802785407	116.3780801490662
57.57575757575758	41.2717468802673	98.84750445602488
90.9090909090909	110.1746609796274	201.08375188871833
90.9090909090909	152.36206005440957	243.27115096350047
57.57575757575758	64.77409473968478	122.34985231544236
106.06060606060606	41.17158918117752	147.2321952417836
27.272727272727273	125.62071801693116	152.89344528965844
54.54545454545455	82.17595720783937	136.72141175329392
45.45454545454545	62.866984374437735	108.32152982898319
78.78787878787878	337.1069952028684	415.8948739907472
33.333333333333336	48.10495308725344	81.43828642058678
130.3030303030303	77.6773493979285	207.9803797009588
15.151515151515152	110.79136750895488	125.94288266047003
190.9090909090909	109.73614343173418	300.6452343408251
42.42424242424242	91.9008762573996	134.32511868164204
66.66666666666667	38.13580721768449	104.80247388435116
118.18181818181819	58.09567200305167	176.27749018486986
24.242424242424242	160.07317286874732	184.31559711117157
78.78787878787878	70.98782763792099	149.77570642579977
45.45454545454545	110.631028904253	156.08557435879845
109.0909090909091	77.3600439011183	186.4509529920274
39.39393939393939	187.03378595783988	226.42772535177926
27.272727272727273	63.041598715406806	90.31432598813407
33.333333333333336	112.9851207379535	146.31845407128682
81.81818181818181	38.80516512351537	120.62334694169718
78.78787878787878	166.69427400361644	245.48215279149522
18.18181818181818	193.12553766835325	211.30735585017143
39.39393939393939	57.40017620737474	96.79411560131413
27.272727272727273	90.79153553910552	118.0642628118328
78.78787878787878	194.68007734033105	273.46795612820983
18.18181818181818	123.0976045702599	141.2794227520781
300.0	56.63116398000811	356.6311639800081
33.333333333333336	88.37491298759946	121.7082463209328
75.75757575757575	88.99958258780968	164.75715834538545
24.242424242424242	171.4741230286458	195.71654727107006
172.72727272727272	68.22060689950717	240.9478796267799
109.0909090909091	35.25990618441136	144.35081527532046
33.333333333333336	84.08966074276064	117.42299407609397
45.45454545454545	78.62536790066767	124.07991335521312
12.121212121212121	233.21789520726858	245.3391073284807
30.303030303030305	26.57563752917092	56.878667832201224
69.6969696969697	168.76525341309613	238.46222311006585
48.484848484848484	103.32279368963627	151.80764217448476
84.84848484848484	129.09719483380192	213.94567968228677
148.48484848484847	88.8716460236911	237.35649450853958
45.45454545454545	88.86305022875696	134.31759568330241
24.242424242424242	111.99886122732485	136.2412854697491
48.484848484848484	74.44352351548952	122.928372000338
57.57575757575758	190.55109690255742	248.126854478315
24.242424242424242	119.17988951595046	143.4223137583747
75.75757575757575	83.76377298591804	159.52134874349377
78.78787878787878	127.13797244660304	205.92585123448183
103.03030303030303	189.8511730253865	292.8814760556895
12.121212121212121	323.20689441288056	335.3281065340927
39.39393939393939	402.76532598077904	442.1592653747184
21.21212121212121	77.54108369705924	98.75320490918045
51.515151515151516	122.93569774326772	174.45084925841923
63.63636363636363	98.86655825371098	162.50292189007462
106.06060606060606	34.106643203597116	140.16724926420318
148.48484848484847	92.85088265128026	241.33573113612874
33.333333333333336	87.3108574140758	120.64419074740914
21.21212121212121	70.44817746029652	91.66029867241772
163.63636363636363	124.65098450756375	288.2873481439274
15.151515151515152	271.09376108791713	286.24527623943226
106.06060606060606	76.73593824624736	182.79654430685343
75.75757575757575	41.74705174964667	117.50462750722242
21.21212121212121	61.83503628305501	83.04715749517622
18.18181818181818	185.13687124293676	203.31868942475495
21.21212121212121	204.76078457496052	225.97290578708174
145.45454545454544	97.68043167066234	243.1349771252078
300.0	315.0304018148629	615.0304018148629
57.57575757575758	24.242266472956906	81.81802404871448
93.93939393939394	62.860101951163315	156.79949589055724
36.36363636363636	84.78223634605227	121.14587270968863
45.45454545454545	87.88349371312957	133.33803916767502
30.303030303030305	101.40039161610794	131.70342191913824
163.63636363636363	85.3581890700689	248.99455270643253
18.18181818181818	102.40303285035105	120.58485103216924
33.333333333333336	77.85813125357588	111.1914645869092
66.66666666666667	27.92441089697	94.59107756363667
30.303030303030305	69.83644760757352	100.13947791060383
21.21212121212121	114.37199770858464	135.58411892070586
51.515151515151516	104.65464864948679	156.1698001646383
160.6060606060606	217.94215568786615	378.54821629392677
